Vehicle_Title,Ratings,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,"Vehicle Style ",Clean_rev,FeaturesDiscussed,Sentiment,Compound_Score
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.5,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",very intriguing sav i purchased it exactly  months ago as a cpo with the  warranty but hardly ever needed it during the  i put on it very few things have gone wrong like a minor rattle from the engine bay turning out to be ac fan plastic clips and failed driver side window switch after i left it open in rain by mistake my fault dealer fixed both no questions asked other than that its been excellent  trouble free and ive taken it on numerous long trips since i owned it the interior comfort and materials fit  finish is top notch and exterior looks good too ive the  which has excellent low end torque take off but ok highway torque you need to step up to the bigger  for better,"['engine bay', 'fan clips', 'plastic clips', 'driver side', 'side window', 'window switch', 'fault dealer', '  finish', 'end torque', 'highway torque']",Positive,0.9493
2006 BMW X5 SUV 4.4i 4dr SUV AWD (4.4L 8cyl 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bought used this is my second bmw and my first second hand car i was worried about the reliability of the  but its been two years  km and the car has been solid i love the  in this bad boy i just want anyone that may be second guessing about the reliability of the  to just go out and get it no disappointments i get great mileage on the car around  km a tank i drive about  hwy and  city ,['hand car'],Positive,0.9158
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw  rocks this is my first bmw and after  months of research i bought this used  with almost all bells and whistles  lot of heads turn when you drive around the town  the ride is phenomenal and feel the comfort immediately  excellent safety features and you can see it immediately when you open the door which is heavy with plenty of steel bars inside  though its a suv it rides like a car and the performance is awesome and never felt this on any other suv like ml or lexus  bmw is a bmw and its king on the road,"['safety features', 'steel bars']",Positive,0.9524
2006 BMW X5 SUV 4.8is 4dr SUV AWD (4.8L 8cyl 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",pleasure to drive this is my  bmw and my favorite also have a  and  sav handles like a dream the rumble of the awesome  l is amazing to hear and talk about fast my  is fast it has a  but this thing is neck breaking quick the tires on this thing are monsters very intense looking the interior is roomy and very comfy and well appointed i just love this vehicle i like the clam shell hatch it is more functional then i thought it would be the radio is fantastic i find the on board computernavigation easy to use dont know why some people complain they must not be very smart i have the lemans blue it is beautiful if you want speed beauty comfort and great handling buy one,"['sav handles', '  l', 'clam shell', 'board computernavigation', 'beauty comfort']",Positive,0.9942
2006 BMW X5 SUV 4.8is 4dr SUV AWD (4.8L 8cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",muscle car suv my   truly combines luxury and sport this car sounds like a porsche  on the outside and like a bentley on the inside i dont need it for commuting so it gets to sleep in the garage most of the week but when it is time to play it is rested and ready it hugs you and the road nicely although i have loved the  look for years i never thought the  had enough kick so  hp was the perfect remedy im not using it off road but it will tow some toys with  years and  miles i went ahead and purchased a  month  mile  warranty for  as i have heard that some of the regular repairs can get costly ,"['muscle car', 'car suv', '  look', '  warranty']",Positive,0.983
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",the first of many  this is my first bmw and i love it its tight handling and turning radius are superior to even the sports car i previously owned the ride is smooth and it has plenty of getup and go it has just enough space not too much not to little and i love the winter package the heated seats and stearing wheel are amazing i do not have the in dash navigation which i prefer as my cd player is in the dash the in dash display does still have many of the monitoring features such as the ave gas mpg distancetime trip settings etc clean lines and great handling i will always have a bmw,"['turning radius', 'sports car', 'winter package', 'cd player', 'ave gas', 'gas mpg', 'mpg settings', 'trip settings']",Positive,0.9727
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",my baby i have had the car since new it comes with premium sport rear climate packages it is a  production i have enjoyed the premium package with the great leather and the rear shades are great but the sport package is great when on smooth roads only when on rough roads it gets a little bumpy but nonetheless i do like the self leveling suspension and air shocks that come with that i have not had to fix anything just regular oil changes all covered under warranty for the first four years now it is out of warranty and had to replace the thermostat not too bad knock on wood but overall i love driving it,"['sport packages', 'climate packages', 'premium package', 'sport package', 'oil changes']",Positive,0.973
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw   best vehicle that i have ever owned  we now have  bmws  very reliable and great in any weather,[],Positive,0.8612
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",no regrets so far got a great deal on an   and took the plunge purchasing my first bmw its amazing how smooth and quiet the vehicle is at highway speeds compared to the ford explorer and jeep cherokee i owned previously granted the tires probably have a lot to do with that but engine and wind noise are way lower too love the grunt that the  inline six deliversit loves to rev  i was a little concerned about the gas mileage but its been a big improvement over the explorer getting  or  mpg for pure highway driving premium unleaded can get a bit expensive when prices are up and synthetic oil drives up the cost of oil changes but so far im dealing with it and loving the way it drives,"['highway speeds', 'jeep cherokee', 'wind noise', '  inline', 'gas mileage', 'highway driving', 'driving premium', 'premium unleaded', 'oil drives', 'oil changes']",Positive,0.9786
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",the best car yet recently purchase cpo with only  on it  absolutely love it  you cant beat bmw cpo  they had the car ready in mint condition the warranty is excellent and i still have over  left on included maintenance and  financing unheard of for cpo  the  handles like a dream and i personally think this model is better looking than the redesign in  the interior is top notch and the power seems way stronger than the hp rating   that speaks to great engineering no rattles solid like a tank  im actually getting up to  on highway trips and  average overall,"['purchase cpo', 'mint condition', '  handles', 'hp rating', 'highway trips']",Positive,0.9829
2006 BMW X5 SUV 4.4i 4dr SUV AWD (4.4L 8cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw   cpo this  has been great so far  had  miles on it fully loaded absolutely pristine condition inside and out  excellent driving on winding roads and certainly plenty of power for the freeways  gas mileage could be better so still getting used to that  only design flaw i find is the navigation unit and its location for glare and the cup holders  both were rectified in the  but getting this for  i consider a good deal versus pricing of new models  ,"['   cpo', 'gas mileage', 'design flaw', 'navigation unit', 'cup holders']",Positive,0.886
2006 BMW X5 SUV 4.4i 4dr SUV AWD (4.4L 8cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",   leased the beast for  with  months remaining prior suv was the infiniti  is superior in all aspects no pops leaks squeaks or rattlesnot one repair still drives like new a perfect all around suv that performed very well on our icy mountain roads average  i hope to buyout this  at lease end,"['mountain roads', 'lease end']",Positive,0.9152
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great ride this is our second bmw the first was a  and although this doesnt have the same get up and go it definitely drives better than any other suv on the market,[],Positive,0.8658
2006 BMW X5 SUV 4.4i 4dr SUV AWD (4.4L 8cyl 6A),4.375,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",everything bmw does well and poorly i have had the following items serviced since i have owned the vehicle  valley pan panoramic moonroof and ac headunit  all items were covered under warranty  the interior personal space is extremely generous  the door openings are large and make getting small children in and out of car seats very easy  rear cargo area is somewhat limited as a result however  i do like the clamshell hatch  driving this vehicle is so much fun  it handles like a sedan and has plenty of power  it puts a smile on my face every time i get in  the styling is timeless subtle but distinctive i love it  the cpo warty extd service bmw  payments and  financing made this a very attractive purchase,"['valley moonroof', 'door openings', 'car seats', 'cargo area', 'clamshell hatch', '  payments']",Positive,0.9651
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",my third bmw and still loving them i have not found another vehicle that matches the bmw standards and driving comfort i have driven vehicles from most brand names on the market i have compared all features with a lot of disappointments i still have found very little disappointment in bmw those that complain have to completed there homework once you drive one its hard to drive anything else,"['bmw standards', 'brand names']",Negative,-0.4186
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),2.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",wish i can return it its my first bmw i was excited at first to drive it but when it reached its  miles it gave me a lot of trouble engine wouldnt start at all dealer changed the alternator and battery every time i drive this car im nervous because it might cause trouble again no doubt it happened again today after  months with  miles the car stop at the road during winter time while im driving unable to start it tried multiple times battery is totally dead and it has to be towed again in the dealership this is my only car and i used it for work im totally upset about its inconvenience i wish i can return this car to bmw its a lemon car,"['trouble engine', 'winter time', 'times battery', 'lemon car']",Negative,-0.9563
2006 BMW X5 SUV 3.0i 4dr SUV AWD (3.0L 6cyl 6M),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",awesome sav this is my first bmw and i love every bit of it now i know why bmw is called the ultimate driving machine the styling is pure bmw the ride is smooth as silk the seats are comfortable and the overall quality is outstanding my only dislike is the cd changer located in the rear due to the optional navigation system something prospective buyers need to keep in mind the  is not a soft plush luxury suv it is a sporty sav sport activity vehicle that means a stiffersportier ride i think the  acceleration is pretty good but if you want faster acceleration opt for the  or  also the  is a mid size sav if you want lots of cargo space opt for a larger vehicle,"['driving machine', 'cd changer', 'navigation system', 'luxury suv', 'sport activity', 'sav vehicle', 'activity vehicle', 'stiffersportier ride', '  acceleration', 'acceleration opt', 'cargo space', 'space opt']",Positive,0.899
